Timestamp,SourceIP,SourcePort,DestinationIP,DestinationPort,FlowBytess,FlowPacketss,Label
05/07/2017 08:46,192.168.10.5,49237,72.21.91.29,80,2.379806863,0.793268954,BENIGN
05/07/2017 08:46,192.168.10.5,49231,52.38.199.186,443,664.581818,2.51808908,BENIGN
05/07/2017 08:46,192.168.10.5,49229,52.11.17.245,443,653.0632268,2.491144938,BENIGN
05/07/2017 08:46,52.11.17.245,443,192.168.10.5,49229,12300000,666666.6667,BENIGN
05/07/2017 08:46,52.38.199.186,443,192.168.10.5,49231,12300000,666666.6667,BENIGN
05/07/2017 08:46,192.168.10.5,49239,52.84.145.54,443,715.0133651,2.089663999,BENIGN
05/07/2017 08:44,192.168.10.14,49429,192.168.10.3,445,0.666205712,0.222068571,BENIGN
05/07/2017 08:44,192.168.10.25,5353,224.0.0.251,5353,353.8283878,3.628408873,BENIGN
05/07/2017 08:42,192.168.10.12,59656,192.168.10.3,3268,117.2652962,0.385487496,BENIGN
05/07/2017 08:42,192.168.10.12,43832,192.168.10.3,389,130.5794835,0.662419701,BENIGN
05/07/2017 08:45,192.168.10.15,49419,192.168.10.3,445,0.666427878,0.222142626,BENIGN
05/07/2017 08:44,192.168.10.16,123,38.126.113.10,123,2.779052918,0.057896936,BENIGN
05/07/2017 08:44,192.168.10.16,123,159.203.8.72,123,2.822595797,0.058804079,BENIGN
05/07/2017 08:44,192.168.10.19,123,4.53.160.75,123,2.863927339,0.059665153,BENIGN
05/07/2017 08:46,192.168.10.5,49249,52.84.145.232,443,781.2837201,2.661954753,BENIGN
05/07/2017 08:46,192.168.10.9,13814,35.166.101.186,443,197.5785796,0.527799862,BENIGN
05/07/2017 08:45,192.168.10.12,46798,72.21.91.29,80,21.1778454,0.282942874,BENIGN
05/07/2017 08:44,192.168.10.19,123,208.81.1.244,123,2.780875404,0.057934904,BENIGN
05/07/2017 08:44,192.168.10.16,123,158.69.223.100,123,2.822833625,0.058809034,BENIGN
05/07/2017 08:44,192.168.10.19,123,91.189.89.198,123,2.995454351,0.062405299,BENIGN
05/07/2017 08:44,192.168.10.19,123,91.189.91.157,123,2.952167915,0.061503498,BENIGN
05/07/2017 08:44,192.168.10.19,123,128.100.100.128,123,2.908099379,0.060585404,BENIGN
05/07/2017 08:45,192.168.10.12,53604,35.167.220.41,443,98.53861032,0.368957354,BENIGN
05/07/2017 08:47,192.168.10.12,53604,35.167.220.41,443,223021.5827,21582.73381,BENIGN
05/07/2017 08:44,192.168.10.19,123,158.69.223.100,123,2.908368532,0.060591011,BENIGN
05/07/2017 08:44,192.168.10.19,123,132.163.4.101,123,2.779996385,0.057916591,BENIGN
05/07/2017 08:44,192.168.10.25,123,17.253.14.253,123,8.466533139,0.176386107,BENIGN
05/07/2017 08:44,192.168.10.12,44866,172.217.12.174,443,1391.24295,1.743444035,BENIGN
05/07/2017 08:45,192.168.10.14,49534,52.84.64.19,443,64.19732174,0.346544247,BENIGN
05/07/2017 08:47,52.84.64.19,443,192.168.10.14,49534,48979.59184,8163.265306,BENIGN
05/07/2017 08:46,192.168.10.14,49547,52.11.31.31,443,138.5786489,0.46253453,BENIGN
05/07/2017 08:46,192.168.10.14,49546,52.11.31.31,443,134.6621741,0.445901239,BENIGN
05/07/2017 08:45,192.168.10.14,49540,172.217.11.46,80,21.0808466,0.284876305,BENIGN
05/07/2017 08:44,192.168.10.19,123,38.126.113.10,123,2.861936302,0.059623673,BENIGN
05/07/2017 08:45,192.168.10.19,123,138.236.128.36,123,2.907181772,0.060566287,BENIGN
05/07/2017 08:47,192.168.10.12,44866,172.217.12.174,443,40.74270332,1.446486508,BENIGN
05/07/2017 08:47,172.217.12.174,443,192.168.10.12,44866,0,666666.6667,BENIGN
05/07/2017 08:45,192.168.10.14,49522,184.84.243.199,80,12.99848757,0.281785395,BENIGN
05/07/2017 08:46,192.168.10.14,49549,54.149.95.48,443,82.17076583,0.458779949,BENIGN
05/07/2017 08:45,192.168.10.14,49533,13.107.4.50,80,4314097.883,3432.076647,BENIGN
05/07/2017 08:45,192.168.10.14,49541,172.217.11.46,443,52618.0602,50.37538554,BENIGN
05/07/2017 08:45,192.168.10.17,5353,224.0.0.251,5353,30000000,666666.6667,BENIGN
05/07/2017 08:45,192.168.10.17,123,91.189.91.157,123,2.998288446,0.062464343,BENIGN
05/07/2017 08:45,192.168.10.5,49163,192.168.10.3,445,0.666536566,0.222178855,BENIGN
05/07/2017 08:45,192.168.10.19,123,192.154.108.74,123,2.779855752,0.057913662,BENIGN
05/07/2017 08:45,192.168.10.14,49543,72.21.91.29,80,11.39083153,0.259866879,BENIGN
05/07/2017 08:45,192.168.10.14,49529,72.21.91.29,80,32.28041789,0.299606106,BENIGN
05/07/2017 08:47,192.168.10.9,13842,72.247.66.99,443,39852.02992,131.7241039,BENIGN
05/07/2017 08:47,192.168.10.9,13837,72.247.66.99,443,212080.0098,269.9717757,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13842,33831.62864,2360.346184,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13837,21500000,1500000,BENIGN
05/07/2017 08:45,192.168.10.8,123,192.168.10.3,123,5.999331637,0.124986076,BENIGN
05/07/2017 08:47,192.168.10.9,13851,172.217.3.99,443,24535.17853,68.66680752,BENIGN
05/07/2017 08:47,192.168.10.9,13852,172.217.3.99,443,24539.68288,68.66463138,BENIGN
05/07/2017 08:47,172.217.3.99,443,192.168.10.9,13851,21039.78521,292.8972419,BENIGN
05/07/2017 08:47,172.217.3.99,443,192.168.10.9,13852,13300.82706,185.1623256,BENIGN
05/07/2017 08:47,192.168.10.9,13853,172.217.3.99,443,17558.23237,59.01343423,BENIGN
05/07/2017 08:47,192.168.10.9,13854,172.217.3.99,443,17318.01868,54.79301937,BENIGN
05/07/2017 08:47,172.217.3.99,443,192.168.10.9,13853,11292.59931,806.6142367,BENIGN
05/07/2017 08:47,172.217.3.99,443,192.168.10.9,13854,25000,1785.714286,BENIGN
05/07/2017 08:47,192.168.10.9,13855,172.217.3.99,443,213952.333,256.6898056,BENIGN
05/07/2017 08:43,192.168.10.3,62287,192.168.10.1,53,3128.437353,28.57020413,BENIGN
05/07/2017 08:47,172.217.3.99,443,192.168.10.9,13855,4000000,666666.6667,BENIGN
05/07/2017 08:47,192.168.10.9,13867,72.247.66.99,443,77701.21237,212.9633855,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13867,84540.03407,1490.630324,BENIGN
05/07/2017 08:47,192.168.10.9,13875,72.247.66.99,443,57231.32775,160.1622978,BENIGN
05/07/2017 08:47,192.168.10.9,13876,72.247.66.99,443,59034.85668,165.3020068,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13875,6488.416652,217.7321024,BENIGN
05/07/2017 08:45,192.168.10.3,60430,192.168.10.1,53,5966.434232,36.60389099,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13876,6757.676085,226.7676539,BENIGN
05/07/2017 08:45,192.168.10.3,62129,192.168.10.1,53,912.8719831,9.763336718,BENIGN
05/07/2017 08:47,192.168.10.9,13885,172.217.10.78,443,27002.34878,103.3692637,BENIGN
05/07/2017 08:47,192.168.10.9,13886,172.217.10.78,443,27164.9017,103.991542,BENIGN
05/07/2017 08:47,172.217.10.78,443,192.168.10.9,13885,4911.849838,350.846417,BENIGN
05/07/2017 08:47,172.217.10.78,443,192.168.10.9,13886,3652.25331,260.8752364,BENIGN
05/07/2017 08:45,192.168.10.3,62081,192.168.10.1,53,139.6762147,2.635400278,BENIGN
05/07/2017 08:45,192.168.10.14,49530,72.21.91.29,80,31.58690873,0.301066644,BENIGN
05/07/2017 08:47,192.168.10.9,13927,173.194.204.154,443,14981.38526,62.21505505,BENIGN
05/07/2017 08:45,192.168.10.19,123,198.55.111.50,123,2.904957507,0.060519948,BENIGN
05/07/2017 08:47,173.194.204.154,443,192.168.10.9,13927,527.7625069,87.96041781,BENIGN
05/07/2017 08:47,192.168.10.9,13932,199.59.150.10,443,13755.27348,46.56490682,BENIGN
05/07/2017 08:47,199.59.150.10,443,192.168.10.9,13932,22149.49003,608.9206881,BENIGN
05/07/2017 08:47,192.168.10.9,13954,172.217.10.36,443,16439.54857,69.03589867,BENIGN
05/07/2017 08:47,192.168.10.9,13955,172.217.10.36,443,16037.08118,67.34578547,BENIGN
05/07/2017 08:47,192.168.10.9,13960,107.22.219.178,443,17574.4663,41.89384101,BENIGN
05/07/2017 08:47,192.168.10.9,13960,107.22.219.178,443,4216.444132,702.7406887,BENIGN
05/07/2017 08:47,172.217.10.36,443,192.168.10.9,13954,3021.908839,503.6514732,BENIGN
05/07/2017 08:47,172.217.10.36,443,192.168.10.9,13955,1958.863859,326.4773098,BENIGN
05/07/2017 08:47,192.168.10.9,13967,107.22.219.178,443,9947.969107,66.31979405,BENIGN
05/07/2017 08:47,192.168.10.9,13967,107.22.219.178,443,1458.966565,243.1610942,BENIGN
05/07/2017 08:44,192.168.10.3,62342,192.168.10.1,53,1671.845926,18.89091441,BENIGN
05/07/2017 08:47,192.168.10.9,13982,107.22.219.178,443,5116.369254,50.03784112,BENIGN
05/07/2017 08:47,107.22.219.178,443,192.168.10.9,13982,41310.93363,688.5155605,BENIGN
05/07/2017 08:47,192.168.10.9,13977,216.58.219.195,443,20594.2231,85.39651309,BENIGN
05/07/2017 08:47,192.168.10.9,13973,216.58.219.195,443,21747.2992,83.87572972,BENIGN
05/07/2017 08:47,216.58.219.195,443,192.168.10.9,13977,1781.120127,296.8533544,BENIGN
05/07/2017 08:47,216.58.219.195,443,192.168.10.9,13973,1458.316455,243.0527424,BENIGN
05/07/2017 08:47,192.168.10.9,13975,216.58.219.195,443,14035.95106,46.99845734,BENIGN
05/07/2017 08:47,192.168.10.9,13976,216.58.219.195,443,15183.35663,67.87262069,BENIGN
05/07/2017 08:47,216.58.219.195,443,192.168.10.9,13975,4936.965529,352.640395,BENIGN
05/07/2017 08:47,216.58.219.195,443,192.168.10.9,13976,4000000,666666.6667,BENIGN
05/07/2017 08:44,192.168.10.3,60707,192.168.10.1,53,3174.133281,32.89257286,BENIGN
05/07/2017 08:47,192.168.10.8,49185,192.168.10.3,88,1306836.248,17488.07631,BENIGN
05/07/2017 08:47,192.168.10.8,49186,192.168.10.3,88,4389228.886,17135.86291,BENIGN
05/07/2017 08:47,192.168.10.8,49187,192.168.10.3,88,5740932.642,11398.96373,BENIGN
05/07/2017 08:47,192.168.10.8,49190,192.168.10.3,88,1664062.5,23437.5,BENIGN
05/07/2017 08:47,192.168.10.8,49191,192.168.10.3,88,4664935.065,16883.11688,BENIGN
05/07/2017 08:47,192.168.10.8,49192,192.168.10.3,88,6575221.239,14380.53097,BENIGN
05/07/2017 08:47,192.168.10.9,13846,23.61.187.27,80,2.284490234,0.761496745,BENIGN
05/07/2017 08:47,192.168.10.9,13845,23.61.187.27,80,2.282351187,0.760783729,BENIGN
05/07/2017 08:47,192.168.10.9,13840,72.247.66.99,80,2.250948916,0.750316305,BENIGN
05/07/2017 08:47,192.168.10.9,13827,23.208.162.59,80,2.164685679,0.721561893,BENIGN
05/07/2017 08:47,192.168.10.9,13818,52.84.145.181,443,735.4221186,2.696323075,BENIGN
05/07/2017 08:47,192.168.10.9,13841,72.247.66.99,443,971.3039521,2.438576937,BENIGN
05/07/2017 08:47,192.168.10.9,13819,52.84.145.181,443,735.3977046,2.527718966,BENIGN
05/07/2017 08:47,192.168.10.9,13820,52.84.145.181,443,735.393739,2.527705336,BENIGN
05/07/2017 08:47,192.168.10.9,13821,52.84.145.181,443,734.3778305,2.527688724,BENIGN
05/07/2017 08:47,192.168.10.9,13822,52.84.145.181,443,734.367683,2.359143543,BENIGN
05/07/2017 08:47,192.168.10.9,13817,52.84.145.181,443,735.2928787,2.695849235,BENIGN
05/07/2017 08:47,72.247.66.99,80,192.168.10.9,13840,1000000,166666.6667,BENIGN
05/07/2017 08:47,72.247.66.99,443,192.168.10.9,13841,27700000,1000000,BENIGN
05/07/2017 08:45,192.168.10.17,123,91.189.89.198,123,2.949576347,0.061449507,BENIGN
05/07/2017 08:47,52.84.145.181,443,192.168.10.9,13822,79.64637012,13.27439502,BENIGN
05/07/2017 08:47,192.168.10.9,13881,23.199.170.43,80,2.384367135,0.794789045,BENIGN
05/07/2017 08:47,192.168.10.9,13872,72.247.66.99,80,2.266934996,0.755644999,BENIGN
05/07/2017 08:47,192.168.10.9,13870,72.247.66.99,80,2.228841883,0.742947294,BENIGN
05/07/2017 08:47,192.168.10.9,13865,23.66.120.199,80,2.165157492,0.721719164,BENIGN
05/07/2017 08:47,192.168.10.9,13864,23.66.120.199,80,2.164980538,0.721660179,BENIGN
05/07/2017 08:47,192.168.10.9,13863,23.66.120.199,80,2.157145148,0.719048383,BENIGN
05/07/2017 08:47,192.168.10.9,13858,172.217.11.46,80,2.074499423,0.691499808,BENIGN
05/07/2017 08:47,192.168.10.9,13860,172.217.11.46,80,2.076339386,0.692113129,BENIGN
05/07/2017 08:47,192.168.10.9,13849,66.235.155.62,80,3.647534739,0.994782202,BENIGN
05/07/2017 08:47,192.168.10.9,13913,52.203.219.73,80,21549.18317,19.12592809,BENIGN
05/07/2017 08:47,192.168.10.9,13913,52.203.219.73,80,92307.69231,15384.61538,BENIGN
05/07/2017 08:47,192.168.10.8,49195,192.168.10.3,88,6461706.783,14223.19475,BENIGN
05/07/2017 08:47,192.168.10.8,49198,192.168.10.3,88,2875478.927,10536.39847,BENIGN
05/07/2017 08:47,192.168.10.8,49199,192.168.10.3,88,11000000,22000,BENIGN
05/07/2017 08:47,192.168.10.3,88,192.168.10.8,49199,1090909.091,181818.1818,BENIGN
05/07/2017 08:47,192.168.10.8,49196,192.168.10.3,389,71470.2058,343.7504671,BENIGN
05/07/2017 08:47,192.168.10.9,13931,199.59.148.12,80,2.294625299,0.7648751,BENIGN
05/07/2017 08:47,192.168.10.9,13917,204.13.194.231,80,2.552356582,0.729244738,BENIGN
05/07/2017 08:47,192.168.10.9,13918,204.13.194.231,80,2.552385432,0.729252981,BENIGN
05/07/2017 08:47,192.168.10.9,13896,52.84.145.69,80,2.096894342,1.048447171,BENIGN
05/07/2017 08:47,192.168.10.9,13891,23.61.187.27,80,2.080800609,0.693600203,BENIGN
05/07/2017 08:47,192.168.10.9,13883,72.21.91.188,80,2.001910824,0.667303608,BENIGN
05/07/2017 08:45,192.168.10.19,123,45.79.109.111,123,2.862208327,0.05962934,BENIGN
05/07/2017 08:47,192.168.10.9,13970,52.44.99.25,80,1787.747857,4.039093941,BENIGN
05/07/2017 08:47,192.168.10.9,13970,52.44.99.25,80,190476.1905,31746.03175,BENIGN
05/07/2017 08:47,192.168.10.9,13952,162.208.22.39,80,349.6221761,1.768746254,BENIGN
05/07/2017 08:47,192.168.10.9,13952,162.208.22.39,80,109090.9091,18181.81818,BENIGN
05/07/2017 08:47,192.168.10.9,13965,34.192.57.248,80,2.135529227,0.711843076,BENIGN
05/07/2017 08:47,192.168.10.9,13951,162.208.22.39,80,2.038461003,0.679487001,BENIGN
05/07/2017 08:47,192.168.10.9,13963,34.196.254.146,80,2.074823675,0.691607892,BENIGN
05/07/2017 08:47,192.168.10.9,13945,72.21.91.29,80,2.004994106,0.668331369,BENIGN
05/07/2017 08:47,192.168.10.9,13947,52.9.83.130,80,2.029110979,0.676370326,BENIGN
05/07/2017 08:47,192.168.10.9,13961,34.196.254.146,80,2.060501828,0.686833943,BENIGN
05/07/2017 08:47,192.168.10.9,13962,34.196.254.146,80,2.074569,0.691523,BENIGN
05/07/2017 08:47,192.168.10.9,13972,52.9.197.149,80,2.223632582,0.741210861,BENIGN
05/07/2017 08:47,192.168.10.9,13985,107.22.220.154,443,1029.449314,2.701966704,BENIGN
05/07/2017 08:45,192.168.10.19,123,104.131.53.252,123,2.822285614,0.058797617,BENIGN
05/07/2017 08:47,107.22.220.154,443,192.168.10.9,13985,72000000,750000,BENIGN
05/07/2017 08:47,192.168.10.8,49194,192.168.10.3,389,4192.247175,13.41439603,BENIGN
05/07/2017 08:47,192.168.10.9,13988,50.19.105.166,80,2.216606818,0.738868939,BENIGN
05/07/2017 08:47,192.168.10.9,13992,66.170.124.124,443,732.8072047,2.642787446,BENIGN
05/07/2017 08:47,192.168.10.9,13989,50.19.105.166,80,2.225382678,0.741794226,BENIGN
05/07/2017 08:47,192.168.10.9,13990,50.19.105.166,80,2.22544706,0.741815687,BENIGN
05/07/2017 08:47,192.168.10.9,13991,66.170.124.124,443,937.4027664,3.394337114,BENIGN
05/07/2017 08:47,192.168.10.9,13991,66.170.124.124,443,224137.931,10344.82759,BENIGN
05/07/2017 08:47,66.170.124.124,443,192.168.10.9,13992,6000000,1000000,BENIGN
05/07/2017 08:45,192.168.10.17,123,199.182.221.110,123,2.905932249,0.060540255,BENIGN
05/07/2017 08:45,192.168.10.17,123,207.210.46.249,123,2.822428748,0.058800599,BENIGN
05/07/2017 08:45,192.168.10.17,123,158.69.223.100,123,2.908342099,0.06059046,BENIGN
05/07/2017 08:47,66.170.124.124,443,192.168.10.9,13992,12.00296473,2.000494122,BENIGN
05/07/2017 08:47,192.168.10.9,13903,104.244.43.112,80,119.2391245,1.082203275,BENIGN
05/07/2017 08:47,192.168.10.9,13903,104.244.43.112,80,244897.9592,40816.32653,BENIGN
05/07/2017 08:45,192.168.10.17,123,144.217.240.204,123,2.864980241,0.059687088,BENIGN
05/07/2017 08:47,192.168.10.9,13953,159.127.41.108,80,272.1331712,0.980306813,BENIGN
05/07/2017 08:47,192.168.10.9,13953,159.127.41.108,80,90909.09091,15151.51515,BENIGN
05/07/2017 08:47,192.168.10.9,13848,66.235.155.62,80,119.3565738,0.942288741,BENIGN
05/07/2017 08:47,192.168.10.9,13848,66.235.155.62,80,121212.1212,20202.0202,BENIGN
05/07/2017 08:45,192.168.10.17,123,91.189.89.199,123,2.861450405,0.05961355,BENIGN
05/07/2017 08:45,192.168.10.5,123,192.168.10.3,123,5.998487163,0.124968483,BENIGN
05/07/2017 08:45,192.168.10.14,49524,104.88.7.7,443,65163.96997,144.5518411,BENIGN
05/07/2017 08:45,192.168.10.14,49518,104.97.95.20,443,34647.8628,92.85859377,BENIGN
05/07/2017 08:47,192.168.10.14,49518,104.97.95.20,443,1822.497245,127.1509706,BENIGN
05/07/2017 08:47,192.168.10.14,49524,104.88.7.7,443,1788.536727,124.7816321,BENIGN
05/07/2017 08:47,192.168.10.9,13878,192.243.250.16,80,227.0712065,0.622283383,BENIGN
05/07/2017 08:47,192.243.250.16,80,192.168.10.9,13878,4000000,666666.6667,BENIGN
05/07/2017 08:45,192.168.10.12,5353,224.0.0.251,5353,54.01222215,0.911598686,BENIGN
05/07/2017 08:47,192.168.10.8,49197,192.168.10.3,445,910.3829172,3.973893686,BENIGN
05/07/2017 08:47,192.168.10.3,445,192.168.10.8,49197,1200000,200000,BENIGN
05/07/2017 08:47,192.168.10.9,13879,192.243.250.16,80,412.0518307,0.878700236,BENIGN
05/07/2017 08:47,192.168.10.9,13879,192.243.250.16,80,253521.1268,42253.52113,BENIGN
05/07/2017 08:47,192.168.10.9,13984,107.22.220.154,443,394.608098,1.114712141,BENIGN
05/07/2017 08:47,192.168.10.9,13984,107.22.220.154,443,65934.06593,10989.01099,BENIGN
05/07/2017 08:45,192.168.10.17,123,144.217.148.73,123,2.908195846,0.060587413,BENIGN
05/07/2017 08:45,192.168.10.17,123,159.203.8.72,123,2.908100084,0.060585418,BENIGN
05/07/2017 08:45,192.168.10.17,123,208.81.1.244,123,2.780882251,0.057935047,BENIGN
05/07/2017 08:45,192.168.10.17,123,206.108.0.132,123,2.864428309,0.05967559,BENIGN
05/07/2017 08:45,192.168.10.15,123,192.168.10.3,123,5.998466923,0.124968061,BENIGN
05/07/2017 08:47,192.168.10.16,54784,91.189.95.83,80,194.9664742,3.569180307,BENIGN
05/07/2017 08:47,192.168.10.16,53968,91.189.91.26,80,190928.2153,154.8748787,BENIGN
05/07/2017 08:47,192.168.10.16,37396,91.189.88.161,80,1049225.211,885.2124304,BENIGN
05/07/2017 08:45,192.168.10.17,123,206.108.0.134,123,2.907792315,0.060579007,BENIGN
05/07/2017 08:45,192.168.10.17,123,128.100.100.128,123,2.908075947,0.060584916,BENIGN
05/07/2017 08:45,192.168.10.17,123,192.168.10.3,123,5.647057246,0.117647026,BENIGN
05/07/2017 08:47,192.168.10.16,58672,52.216.16.59,443,3546.70539,5.921819443,BENIGN
05/07/2017 08:45,192.168.10.12,123,204.9.54.119,123,2517.570544,52.44938634,BENIGN
05/07/2017 08:45,192.168.10.17,123,99.224.25.39,123,2.779360268,0.057903339,BENIGN
05/07/2017 08:46,192.168.10.5,49228,52.11.17.245,443,66.73417419,0.428416921,BENIGN
05/07/2017 08:46,192.168.10.14,49545,40.83.143.209,443,275.2653214,0.327495966,BENIGN
05/07/2017 08:46,192.168.10.5,49230,52.38.199.186,443,67.69375013,0.442442811,BENIGN
05/07/2017 08:45,192.168.10.12,123,38.126.113.10,123,1092.423587,22.75882473,BENIGN
05/07/2017 08:47,192.168.10.5,49261,72.21.91.29,80,2.363736966,0.787912322,BENIGN
05/07/2017 08:47,192.168.10.5,49260,52.40.81.184,443,660.5712207,2.31238467,BENIGN
05/07/2017 08:47,192.168.10.5,49259,52.40.81.184,443,659.7388951,2.694382885,BENIGN
05/07/2017 08:47,52.40.81.184,443,192.168.10.5,49259,208737.8641,14563.1068,BENIGN
05/07/2017 08:47,52.40.81.184,443,192.168.10.5,49260,12300000,666666.6667,BENIGN
05/07/2017 08:47,192.168.10.12,41922,172.217.11.40,443,95589.84569,199.1040319,BENIGN
05/07/2017 08:47,172.217.11.40,443,192.168.10.12,41922,0,2000000,BENIGN
05/07/2017 08:45,192.168.10.19,123,91.189.89.199,123,2.995597128,0.062408273,BENIGN
05/07/2017 08:46,192.168.10.5,49216,184.84.243.207,80,627.3473908,0.589069871,BENIGN
05/07/2017 08:46,192.168.10.5,49209,23.194.181.149,80,194.2439813,0.311738054,BENIGN
05/07/2017 08:46,192.168.10.5,49188,23.15.4.16,80,467.503619,0.653758455,BENIGN
05/07/2017 08:46,192.168.10.5,49212,40.87.63.92,80,192.1848744,0.299241521,BENIGN
05/07/2017 08:47,192.168.10.5,49212,40.87.63.92,80,1090909.091,181818.1818,BENIGN
05/07/2017 08:46,192.168.10.5,49248,52.36.207.192,443,205.2766562,0.572986918,BENIGN
05/07/2017 08:42,192.168.10.17,137,192.168.10.255,137,3865.177813,57.56647807,BENIGN
05/07/2017 08:42,192.168.10.50,137,192.168.10.17,137,41300000,666666.6667,BENIGN
05/07/2017 08:47,192.168.10.8,49188,192.168.10.3,135,70.61656665,0.700164259,BENIGN
05/07/2017 08:47,192.168.10.8,49193,192.168.10.3,49671,151.8566105,0.56712706,BENIGN
05/07/2017 08:47,192.168.10.8,49188,192.168.10.3,135,394736.8421,65789.47368,BENIGN
05/07/2017 08:47,192.168.10.8,49193,192.168.10.3,49671,126315.7895,21052.63158,BENIGN
05/07/2017 08:43,192.168.10.3,62038,192.168.10.1,53,2967.083913,37.08854891,BENIGN
05/07/2017 08:47,192.168.10.12,59970,172.217.10.78,443,17802.1249,99.16665812,BENIGN
05/07/2017 08:47,172.217.10.78,443,192.168.10.12,59970,0,1000000,BENIGN
05/07/2017 08:47,192.168.10.12,59632,151.101.46.109,443,80222.18062,187.2308556,BENIGN
05/07/2017 08:47,151.101.46.109,443,192.168.10.12,59632,119310.7932,2275.682705,BENIGN
05/07/2017 08:47,192.168.10.12,59634,151.101.46.109,443,158815.5318,299.2808708,BENIGN
05/07/2017 08:47,192.168.10.12,59632,151.101.46.109,443,261.6241043,58.13868984,BENIGN
05/07/2017 08:47,192.168.10.12,57328,173.194.204.157,443,28353.98338,103.5039118,BENIGN
05/07/2017 08:47,192.168.10.8,49202,192.168.10.50,22,4989.940962,43.69025358,BENIGN
05/07/2017 08:47,192.168.10.8,49202,192.168.10.50,22,93264.2487,15544.04145,BENIGN
05/07/2017 08:47,173.194.204.157,443,192.168.10.12,57328,437.9547513,39.8140683,BENIGN
05/07/2017 08:45,192.168.10.17,123,198.55.111.50,123,2.778594834,0.057887392,BENIGN
05/07/2017 08:45,192.168.10.14,123,192.168.10.3,123,5.999036873,0.124979935,BENIGN
05/07/2017 08:47,192.168.10.8,49216,192.168.10.50,22,5993.393501,47.79928887,BENIGN
05/07/2017 08:48,192.168.10.8,49216,192.168.10.50,22,93264.2487,15544.04145,BENIGN
05/07/2017 08:47,192.168.10.12,45542,172.217.11.46,80,0,0.782312998,BENIGN
05/07/2017 08:47,192.168.10.12,37102,23.194.181.110,443,1296.847147,3.438392788,BENIGN
05/07/2017 08:48,23.194.181.110,443,192.168.10.12,37102,149193.5484,12096.77419,BENIGN
05/07/2017 08:47,192.168.10.12,46834,72.21.91.29,80,0,0.708765318,BENIGN
05/07/2017 08:47,192.168.10.12,51064,23.21.173.157,443,768.5027827,2.078438898,BENIGN
05/07/2017 08:48,23.21.173.157,443,192.168.10.12,51064,10300000,666666.6667,BENIGN
05/07/2017 08:47,192.168.10.5,49250,54.69.100.200,443,72.61747333,0.430276733,BENIGN
05/07/2017 08:45,192.168.10.16,123,66.228.59.187,123,2.907080003,0.060564167,BENIGN
05/07/2017 08:45,192.168.10.19,123,204.9.54.119,123,2.822034688,0.058792389,BENIGN
05/07/2017 08:45,192.168.10.19,123,99.224.25.39,123,2.906189827,0.060545621,BENIGN
05/07/2017 08:47,192.168.10.8,49208,184.84.243.199,80,2.295510212,1.147755106,BENIGN
05/07/2017 08:47,192.168.10.8,49206,52.36.90.35,443,638.8091938,2.246691186,BENIGN
05/07/2017 08:48,52.36.90.35,443,192.168.10.8,49206,18500000,1000000,BENIGN
05/07/2017 08:47,192.168.10.12,37692,209.197.3.14,443,1292.028848,3.34915312,BENIGN
05/07/2017 08:47,192.168.10.12,37696,209.197.3.14,443,1291.998799,3.349075227,BENIGN
05/07/2017 08:47,192.168.10.12,37694,209.197.3.14,443,1291.972116,3.349006062,BENIGN
05/07/2017 08:45,192.168.10.17,123,45.79.109.111,123,2.905370802,0.060528558,BENIGN
05/07/2017 08:46,192.168.10.17,123,209.133.217.165,123,3.093256114,0.064442836,BENIGN
05/07/2017 08:45,192.168.10.16,123,45.79.109.111,123,2.820031536,0.058750657,BENIGN
05/07/2017 08:45,192.168.10.19,123,192.168.10.3,123,5.818169565,0.121211866,BENIGN
05/07/2017 08:45,192.168.10.16,123,192.154.108.74,123,2.862744891,0.059640519,BENIGN
05/07/2017 08:45,192.168.10.16,123,104.131.53.252,123,2.781514311,0.057948215,BENIGN
05/07/2017 08:45,192.168.10.19,123,173.255.246.13,123,2.905392081,0.060529002,BENIGN
05/07/2017 08:45,192.168.10.17,123,104.131.53.252,123,2.781629562,0.057950616,BENIGN
05/07/2017 08:45,192.168.10.16,123,192.168.10.3,123,5.731338835,0.119402892,BENIGN
05/07/2017 08:47,192.168.10.12,37700,209.197.3.14,443,6353.557486,7.129816228,BENIGN
05/07/2017 08:48,192.168.10.12,37700,209.197.3.14,443,0,21276.59574,BENIGN
05/07/2017 08:47,192.168.10.12,37698,209.197.3.14,443,11869.34072,10.09912289,BENIGN
05/07/2017 08:47,192.168.10.14,49529,72.21.91.29,80,0.78984888,0.241342713,BENIGN
05/07/2017 08:45,192.168.10.16,123,206.108.0.134,123,2.864703329,0.059681319,BENIGN
05/07/2017 08:47,192.168.10.14,49530,72.21.91.29,80,0.803063007,0.245380363,BENIGN
05/07/2017 08:47,192.168.10.14,49522,184.84.243.199,80,0.759103371,0.234960567,BENIGN
05/07/2017 08:48,192.168.10.14,49522,184.84.243.199,80,115384.6154,19230.76923,BENIGN
